id,name,price,amount,category_id,producer_id,seller_id
551,"Product: Austin Wilcox",45486,55,11,11,551
552,"Product: Brian Edwards",393295,11,12,12,552
553,"Product: David Watkins",578241,49,13,13,553
554,"Product: Monique Kerr",667581,72,14,14,554
555,"Product: William Marquez",178036,70,15,0,555
556,"Product: Charles Case",58130,39,16,1,556
557,"Product: Sandra Gray",637938,26,17,2,557
558,"Product: Carolyn Curtis",969827,26,18,3,558
559,"Product: Kyle Johnson",381844,34,19,4,559
560,"Product: Leslie Brewer",20660,27,20,5,560
561,"Product: Joshua Brown",94808,30,21,6,561
562,"Product: Joshua Graves",317474,26,22,7,562
563,"Product: Adam Patel",536005,94,23,8,563
564,"Product: Carolyn Brown",579207,14,24,9,564
565,"Product: Tina Diaz",378178,16,25,10,565
566,"Product: Nathan Hernandez",805158,6,26,11,566
567,"Product: Manuel Bentley",146626,52,27,12,567
568,"Product: Lisa Avila",457288,46,28,13,568
569,"Product: Scott Nelson",783089,39,29,14,569
570,"Product: Michael Yu",591472,68,0,0,570
571,"Product: Diane Santos",144783,82,1,1,571
572,"Product: Thomas Lopez",13361,75,2,2,572
573,"Product: Rodney Howard",588639,74,3,3,573
574,"Product: Nathan Duke",473923,78,4,4,574
575,"Product: Amanda Butler",690797,73,5,5,575
576,"Product: Steven Cunningham",324669,48,6,6,576
577,"Product: Mark Rodriguez",682758,36,7,7,577
578,"Product: Anthony Sanchez",233477,35,8,8,578
579,"Product: Hunter Smith",272289,93,9,9,579
580,"Product: Jane Mccarthy",717458,14,10,10,580
581,"Product: Madison Adams",330381,9,11,11,581
582,"Product: Ralph Vazquez",134920,91,12,12,582
583,"Product: Charles Munoz",318901,38,13,13,583
584,"Product: Travis Melton",280771,96,14,14,584
585,"Product: Rachel Jackson",293493,37,15,0,585
586,"Product: Shelby Mccarthy",638145,83,16,1,586
587,"Product: Joel Williams",19355,77,17,2,587
588,"Product: Daniel Baker",884959,16,18,3,588
589,"Product: Jeffery Evans",395652,45,19,4,589
590,"Product: Joseph Boyd",860782,1,20,5,590
591,"Product: Nicole Peters",459974,2,21,6,591
592,"Product: Kristy Hernandez",104958,6,22,7,592
593,"Product: David Stephens",942728,6,23,8,593
594,"Product: Andrew Cruz",968737,44,24,9,594
595,"Product: Benjamin Kline",704297,78,25,10,595
596,"Product: Timothy Davis",767860,66,26,11,596
597,"Product: Joshua Williamson",701285,99,27,12,597
598,"Product: Austin Henderson",734027,37,28,13,598
599,"Product: Michael Walker",358947,64,29,14,599
600,"Product: Katherine Garza",364768,71,0,0,600
601,"Product: Christina Brewer",797841,22,1,1,601
602,"Product: Frank Nelson",100675,51,2,2,602
603,"Product: Tammy Barnes",236260,83,3,3,603
604,"Product: Ashley Lane",861961,60,4,4,604
605,"Product: Chad Johnson",741791,90,5,5,605
606,"Product: Jimmy Anderson",192750,96,6,6,606
607,"Product: Emily Wilson",359174,21,7,7,607
608,"Product: Jeremy Wu",57253,20,8,8,608
609,"Product: Nathan Patrick",425610,8,9,9,609
610,"Product: Pamela Arnold",958738,83,10,10,610
611,"Product: Brenda Davis",690799,76,11,11,611
612,"Product: Courtney Carroll",345812,91,12,12,612
613,"Product: Susan Atkins",180242,82,13,13,613
614,"Product: Mr. Scott Bennett MD",465226,48,14,14,614
615,"Product: Melissa Cook",112853,24,15,0,615
616,"Product: Brett Stone",321745,38,16,1,616
617,"Product: Janice Madden",299170,19,17,2,617
618,"Product: Michael Fox",15997,13,18,3,618
619,"Product: Terry Russell",721822,20,19,4,619
620,"Product: Wendy Turner",699091,74,20,5,620
621,"Product: Kari Pacheco",677778,76,21,6,621
622,"Product: Paige Spencer",156359,53,22,7,622
623,"Product: Emily Norman",709595,42,23,8,623
624,"Product: Charles Taylor",599254,12,24,9,624
625,"Product: Eddie Schroeder",404754,21,25,10,625
626,"Product: Brandi Smith",236024,22,26,11,626
627,"Product: Leah Chen",278395,70,27,12,627
628,"Product: Stacy Andrade",807606,5,28,13,628
629,"Product: John Lee",949926,8,29,14,629
630,"Product: Billy Gordon",302218,12,0,0,630
631,"Product: Jordan Carlson",721635,15,1,1,631
632,"Product: Ricardo Ward",22325,1,2,2,632
633,"Product: Jodi Foster",255249,78,3,3,633
634,"Product: Jorge Smith DDS",785809,29,4,4,634
635,"Product: Regina White",325773,96,5,5,635
636,"Product: Matthew Sullivan",49178,59,6,6,636
637,"Product: Travis Young",192164,18,7,7,637
638,"Product: Shawna Jimenez",111342,41,8,8,638
639,"Product: Matthew West",91740,3,9,9,639
640,"Product: Christian Phelps",503330,71,10,10,640
641,"Product: Jeffrey Beltran",431680,66,11,11,641
642,"Product: Jessica Flores",737160,79,12,12,642
643,"Product: Carlos Porter MD",330136,25,13,13,643
644,"Product: Nicholas Oconnor",528849,62,14,14,644
645,"Product: Stephanie Gibson DDS",399240,33,15,0,645
646,"Product: Kevin Foley",401264,28,16,1,646
647,"Product: Lisa Guzman",201232,55,17,2,647
648,"Product: Tamara Snyder",603164,36,18,3,648
649,"Product: Morgan Barber",530556,4,19,4,649
650,"Product: Kim Yang",342609,54,20,5,650
651,"Product: Michael Williams",12095,22,21,6,651
652,"Product: Jeffrey Bailey",762047,24,22,7,652
653,"Product: Brittany Chavez",466730,11,23,8,653
654,"Product: Corey Carlson",279521,63,24,9,654
655,"Product: David Boyle",438890,4,25,10,655
656,"Product: Grant Sharp",995069,75,26,11,656
657,"Product: Fred Haney",719681,13,27,12,657
658,"Product: David Morales",319203,67,28,13,658
659,"Product: Jaime Rodriguez",849213,43,29,14,659
660,"Product: Alec Parker",828008,89,0,0,660
661,"Product: Joshua Gibson Jr.",956705,79,1,1,661
662,"Product: Lynn Wilson",705855,98,2,2,662
663,"Product: Amy Mclean",435487,28,3,3,663
664,"Product: Adam Knight",902314,68,4,4,664
665,"Product: Joseph Taylor",678689,47,5,5,665
666,"Product: Brandi Williamson",370300,50,6,6,666
667,"Product: Rebecca Burns",241197,44,7,7,667
668,"Product: Lisa Reeves",66619,47,8,8,668
669,"Product: Ryan Aguilar",390144,74,9,9,669
670,"Product: Karen Bean",109433,84,10,10,670
671,"Product: Natalie Gibson",117707,9,11,11,671
672,"Product: Rebecca English",909970,42,12,12,672
673,"Product: Richard Lara",930998,4,13,13,673
674,"Product: Roberto King",876429,63,14,14,674
675,"Product: Richard Davis",997439,4,15,0,675
676,"Product: Dustin Gibson",830782,12,16,1,676
677,"Product: Bridget Kelly",970915,88,17,2,677
678,"Product: William Bradshaw",442230,8,18,3,678
679,"Product: Matthew Leonard",857427,22,19,4,679
680,"Product: Ivan Hanna",923422,93,20,5,680
681,"Product: Timothy Walker",353103,83,21,6,681
682,"Product: Todd Ho",110068,78,22,7,682
683,"Product: Paul Knox",442503,34,23,8,683
684,"Product: Paul Berry",664774,45,24,9,684
685,"Product: Peggy Hutchinson",125714,94,25,10,685
686,"Product: Nicholas Beltran",381877,29,26,11,686
687,"Product: Gabriel Smith",123246,75,27,12,687
688,"Product: Misty Johnson",363714,74,28,13,688
689,"Product: Brandon Mendoza",126159,36,29,14,689
690,"Product: Paula Chavez",920445,59,0,0,690
691,"Product: Bobby Harris",160042,38,1,1,691
692,"Product: Michele Walker",927663,76,2,2,692
693,"Product: David Rocha",979341,30,3,3,693
694,"Product: Katherine Franklin",178674,36,4,4,694
695,"Product: Heidi Turner",896035,5,5,5,695
696,"Product: Linda Wolfe",338695,40,6,6,696
697,"Product: Jacob Ponce",35761,67,7,7,697
698,"Product: Kendra Riley",960309,94,8,8,698
699,"Product: Matthew Griffith",156060,38,9,9,699
700,"Product: Kelli Buckley",872001,57,10,10,700
701,"Product: Amanda Nunez",980312,19,11,11,701
702,"Product: Jackson Henry",737040,89,12,12,702
703,"Product: Deanna Thornton",327442,98,13,13,703
704,"Product: Ellen Walker",226695,54,14,14,704
705,"Product: Justin Powers",862833,14,15,0,705
706,"Product: Michael Chung",170940,7,16,1,706
707,"Product: Jacqueline Hernandez",308696,50,17,2,707
708,"Product: Ashley Bennett",565018,70,18,3,708
709,"Product: Matthew Mullins",206133,85,19,4,709
710,"Product: Taylor Campos",769825,64,20,5,710
711,"Product: Larry Wiley",484922,30,21,6,711
712,"Product: Nicole Calhoun",559210,60,22,7,712
713,"Product: Kathryn Roberts",570928,38,23,8,713
714,"Product: Walter Henry",240142,16,24,9,714
715,"Product: Crystal Mitchell",87963,14,25,10,715
716,"Product: Thomas Hall",170396,1,26,11,716
717,"Product: Mary Mckenzie",273270,82,27,12,717
718,"Product: Michael Martin",358148,0,28,13,718
719,"Product: Ann Lane",876730,92,29,14,719
720,"Product: Andrea Thomas",172976,68,0,0,720
721,"Product: Michael Leonard",544559,48,1,1,721
722,"Product: Bethany Bright",376486,10,2,2,722
723,"Product: Sabrina Perez",217803,90,3,3,723
724,"Product: Eric Forbes",447578,76,4,4,724
725,"Product: Cody Fuentes",514325,54,5,5,725
726,"Product: Joshua Logan",883942,1,6,6,726
727,"Product: Jacob Hodge",56795,23,7,7,727
728,"Product: Michael Ramos",966774,80,8,8,728
729,"Product: Tina Patel",583433,32,9,9,729
730,"Product: Matthew Washington",168053,15,10,10,730
731,"Product: Angel Clark",965752,24,11,11,731
732,"Product: Kenneth Wilson",888795,13,12,12,732
733,"Product: Timothy Reed",306625,14,13,13,733
734,"Product: Sarah Rios",166905,34,14,14,734
735,"Product: Stephanie Gonzalez",560383,47,15,0,735
736,"Product: Lauren Castillo",661940,63,16,1,736
737,"Product: Mathew Poole",975881,7,17,2,737
738,"Product: Daniel Hensley",119316,90,18,3,738
739,"Product: Julie David",192724,35,19,4,739
740,"Product: Patrick Tucker",108186,86,20,5,740
741,"Product: Robin Merritt",880458,96,21,6,741
742,"Product: Debra Rowland",684009,53,22,7,742
743,"Product: James Clay",263560,26,23,8,743
744,"Product: Lance Greer",884039,8,24,9,744
745,"Product: Anna Wilson",797261,27,25,10,745
746,"Product: Jaime Villanueva",763616,61,26,11,746
747,"Product: Crystal Garcia",313974,86,27,12,747
748,"Product: Andrea Harris",819102,45,28,13,748
749,"Product: Roger Jones",78984,93,29,14,749
750,"Product: Dylan Mayer",186590,79,0,0,750
751,"Product: Christina Fleming",538694,93,1,1,751
752,"Product: Melissa Hall",432271,11,2,2,752
753,"Product: Jessica James",838810,27,3,3,753
754,"Product: Belinda Hughes",135662,53,4,4,754
755,"Product: Patricia Sandoval",536497,50,5,5,755
756,"Product: Haley Yang",760161,59,6,6,756
757,"Product: Christopher Christian",565194,70,7,7,757
758,"Product: Nicholas Gates",921482,9,8,8,758
759,"Product: Theresa Gallegos",137165,48,9,9,759
760,"Product: Todd Ramos",284629,1,10,10,760
761,"Product: Sandra Morse",853653,91,11,11,761
762,"Product: Brad Welch",668870,91,12,12,762
763,"Product: Darryl Calderon Jr.",919722,9,13,13,763
764,"Product: John Russell",930173,17,14,14,764
765,"Product: Samantha Marshall",681264,5,15,0,765
766,"Product: Sarah Case",68956,92,16,1,766
767,"Product: Miguel Zimmerman",504501,59,17,2,767
768,"Product: Katelyn Warren",402238,36,18,3,768
769,"Product: Sheila Young",710908,12,19,4,769
770,"Product: Jennifer Hunt",15540,39,20,5,770
771,"Product: Gabriella Mitchell",313077,27,21,6,771
772,"Product: Carrie Hays",569000,19,22,7,772
773,"Product: Haley Wilkins",975664,66,23,8,773
774,"Product: Dawn Roberts",589448,61,24,9,774
775,"Product: Mathew Thompson",587840,79,25,10,775
776,"Product: Daniel Lang",784493,100,26,11,776
777,"Product: Jeffrey Benson",192864,36,27,12,777
778,"Product: John Peters",396417,81,28,13,778
779,"Product: James Walsh",509448,4,29,14,779
780,"Product: Diana Miller",881701,39,0,0,780
781,"Product: Nancy Cooper",226066,24,1,1,781
782,"Product: Charles Woodard",824119,31,2,2,782
783,"Product: Bridget Washington",48122,61,3,3,783
784,"Product: Eric Smith",598889,73,4,4,784
785,"Product: Jared Harris",44972,24,5,5,785
786,"Product: Lisa Ali",674388,97,6,6,786
787,"Product: Steven Williams",162141,54,7,7,787
788,"Product: April Nelson",420947,54,8,8,788
789,"Product: Donald Hubbard",806675,80,9,9,789
790,"Product: Carl Hayes",367184,81,10,10,790
791,"Product: Kelly Hamilton",945567,46,11,11,791
792,"Product: Wesley Williams",102720,7,12,12,792
793,"Product: Kevin Garner",922892,87,13,13,793
794,"Product: Amber Collins",826812,30,14,14,794
795,"Product: Joseph Webster",144002,53,15,0,795
796,"Product: Kathleen Melton",420504,77,16,1,796
797,"Product: Daniel Hernandez",831919,58,17,2,797
798,"Product: Justin Cox",966513,25,18,3,798
799,"Product: Jennifer Wright",599583,2,19,4,799
800,"Product: Dana Johnson",39373,35,20,5,800
801,"Product: Lindsey Haas",271708,50,21,6,801
802,"Product: Daniel Henderson",227984,21,22,7,802
803,"Product: Dawn Gibson",713615,65,23,8,803
804,"Product: David May",148275,66,24,9,804
805,"Product: Mary Wagner",871181,65,25,10,805
806,"Product: Veronica Saunders",97256,26,26,11,806
807,"Product: Tracy Martinez",619353,25,27,12,807
808,"Product: Angela Smith",750412,9,28,13,808
809,"Product: Anne Cox",540070,5,29,14,809
810,"Product: William Miranda",652810,64,0,0,810
811,"Product: Colleen Buck",994145,50,1,1,811
812,"Product: Yesenia Farmer",962883,92,2,2,812
813,"Product: Ashley Barajas",185168,48,3,3,813
814,"Product: Joshua Spencer",684697,20,4,4,814
815,"Product: Christopher Maxwell",129392,53,5,5,815
816,"Product: Nicole Armstrong",540270,9,6,6,816
817,"Product: Nicole Miranda",106345,72,7,7,817
818,"Product: Nicole Simpson",37262,57,8,8,818
819,"Product: Sarah Brown",255650,59,9,9,819
820,"Product: Jason Perez",571494,31,10,10,820
821,"Product: Richard Mcdonald",330298,62,11,11,821
822,"Product: Debra Mason",645883,6,12,12,822
823,"Product: Taylor Bell",827666,75,13,13,823
824,"Product: Margaret Brooks",25042,69,14,14,824
825,"Product: Michael French",87397,26,15,0,825
826,"Product: Christina Barker",525041,4,16,1,826
827,"Product: Kimberly Davis",728355,34,17,2,827
828,"Product: Jennifer Chapman",419649,27,18,3,828
829,"Product: Misty Lee",370553,39,19,4,829
830,"Product: Kaitlyn Allen",941491,54,20,5,830
831,"Product: Ryan Moss",417547,10,21,6,831
832,"Product: Ryan Chan",487692,20,22,7,832
833,"Product: Jaime Baker",245064,40,23,8,833
834,"Product: Anthony Gonzales",214361,34,24,9,834
835,"Product: Amy Green",615566,42,25,10,835
836,"Product: Christine Wallace",905928,28,26,11,836
837,"Product: Steven Moss",472390,41,27,12,837
838,"Product: Kathleen Malone",139075,21,28,13,838
839,"Product: Joshua Clark",758603,47,29,14,839
840,"Product: John Rose",107152,55,0,0,840
841,"Product: Brian Coleman",496724,25,1,1,841
842,"Product: Timothy Brock",758751,25,2,2,842
843,"Product: Erica Scott",866898,14,3,3,843
844,"Product: Thomas King",567037,42,4,4,844
845,"Product: John Green",629518,11,5,5,845
846,"Product: Jennifer Hernandez",346317,95,6,6,846
847,"Product: Mrs. Alicia Hardy",106384,32,7,7,847
848,"Product: Aaron Flores",70560,56,8,8,848
849,"Product: David Walker",321299,53,9,9,849
850,"Product: Victor Anderson",888728,76,10,10,850
851,"Product: Benjamin Watson",647797,43,11,11,851
852,"Product: Paul Brown",775188,41,12,12,852
853,"Product: Frank Lucero",15656,26,13,13,853
854,"Product: Steven James",354969,84,14,14,854
855,"Product: Sonya Wood",908856,14,15,0,855
856,"Product: Jessica Foster",692172,68,16,1,856
857,"Product: Sarah Thompson",451430,36,17,2,857
858,"Product: Haley Fisher",456564,71,18,3,858
859,"Product: Stephanie Henderson",385690,52,19,4,859
860,"Product: Ashley Lee",501719,17,20,5,860
861,"Product: Robert Griffin",708331,84,21,6,861
862,"Product: Jennifer Jackson",633134,32,22,7,862
863,"Product: James Rivera DDS",693889,33,23,8,863
864,"Product: Derrick Thompson",60792,59,24,9,864
865,"Product: Brandi Espinoza",657337,89,25,10,865
866,"Product: Emily Mullen",804417,80,26,11,866
867,"Product: Carmen White",176765,17,27,12,867
868,"Product: Joseph Grimes",134209,94,28,13,868
869,"Product: Jason Jones",219040,86,29,14,869
870,"Product: Jennifer Ortiz",601918,95,0,0,870
871,"Product: Valerie Blevins",116205,40,1,1,871
872,"Product: Colleen Jenkins",36248,2,2,2,872
873,"Product: Laura Grant",508526,14,3,3,873
874,"Product: Tammy Robinson",397892,84,4,4,874
875,"Product: Andrea Kelley",457114,38,5,5,875
876,"Product: Renee Franklin",37054,13,6,6,876
877,"Product: Carrie Anderson MD",174967,10,7,7,877
878,"Product: Ashley Rosales",478080,53,8,8,878
879,"Product: Matthew Gallegos",391487,88,9,9,879
880,"Product: Alicia Wong",573672,99,10,10,880
881,"Product: Tonya Klein",237196,70,11,11,881
882,"Product: Patrick Smith",967905,60,12,12,882
883,"Product: Evan Floyd",428424,41,13,13,883
884,"Product: Pamela Williams",601913,52,14,14,884
885,"Product: Lisa Carter",415984,99,15,0,885
886,"Product: Alyssa David",545958,65,16,1,886
887,"Product: Eric Richardson",45160,52,17,2,887
888,"Product: Nicholas Johnson",152613,43,18,3,888
889,"Product: Jamie Ruiz",802660,19,19,4,889
890,"Product: Diana Valentine",268519,18,20,5,890
891,"Product: Whitney Webster",919822,73,21,6,891
892,"Product: Laura Moon",158809,89,22,7,892
893,"Product: Carlos Parker",215387,30,23,8,893
894,"Product: Connie Garrett",621209,61,24,9,894
895,"Product: Rachel Smith",966547,48,25,10,895
896,"Product: Rebecca Munoz",954603,91,26,11,896
897,"Product: Matthew Smith",819756,46,27,12,897
898,"Product: Zachary Young",954207,62,28,13,898
899,"Product: Dylan Woodard II",954479,4,29,14,899
900,"Product: Ethan Green",667557,83,0,0,900
901,"Product: Tammy Torres",793927,70,1,1,901
902,"Product: Isaac Madden",274705,20,2,2,902
903,"Product: Mindy Dixon",216396,46,3,3,903
904,"Product: Derek Cline",234210,18,4,4,904
905,"Product: Brian Green",631005,53,5,5,905
906,"Product: Sara Miles",683282,98,6,6,906
907,"Product: Anne Taylor",859366,69,7,7,907
908,"Product: Diana Jackson",257916,0,8,8,908
909,"Product: Michael Pena",859871,90,9,9,909
910,"Product: Bryan Weber",487925,67,10,10,910
911,"Product: Kristy Bradley",404202,75,11,11,911
912,"Product: Misty Santiago",272175,67,12,12,912
913,"Product: Amy Perry",392085,75,13,13,913
914,"Product: Kevin Rivera",179050,68,14,14,914
915,"Product: Ryan Brown",727306,69,15,0,915
916,"Product: Lisa Cunningham",608659,59,16,1,916
917,"Product: Craig Friedman",725227,72,17,2,917
918,"Product: Jason Fitzgerald",402658,88,18,3,918
919,"Product: Tina Morales",505587,53,19,4,919
920,"Product: Russell Brown",353163,25,20,5,920
921,"Product: Juan Smith",97973,56,21,6,921
922,"Product: David Tran",613187,25,22,7,922
923,"Product: Mark Simmons",127105,38,23,8,923
924,"Product: Amy Perkins",346804,79,24,9,924
925,"Product: Willie Pittman",367576,61,25,10,925
926,"Product: Alisha Scott",466732,69,26,11,926
927,"Product: Ashley Orozco",389926,74,27,12,927
928,"Product: Luke Norton",158872,97,28,13,928
929,"Product: Jason Juarez",658402,48,29,14,929
930,"Product: Joseph Mathews MD",26333,37,0,0,930
931,"Product: Brian Hardy",759156,20,1,1,931
932,"Product: Samantha Simmons",36295,82,2,2,932
933,"Product: Brittany Martin",570962,20,3,3,933
934,"Product: Joanna Cook",469568,82,4,4,934
935,"Product: Mrs. Jennifer Howard",535662,33,5,5,935
936,"Product: Vickie Richards",972995,82,6,6,936
937,"Product: Donald Dean",808795,86,7,7,937
938,"Product: Sara Brown DVM",327081,7,8,8,938
939,"Product: Leah Newman",271762,95,9,9,939
940,"Product: Mark Howell",461852,0,10,10,940
941,"Product: Justin Elliott",357355,8,11,11,941
942,"Product: Katherine Foster",416708,83,12,12,942
943,"Product: Alan Williams",823782,57,13,13,943
